244.07,2331.5,2
329.05,2191.3,2
347.33,2018,2
298.11,1946.8,2
315.04,2106.9,2
191.11,2218.7,2
272.61,2036.1,2
399.96,1991.4,2
288.21,2226.8,2
362.9,2113.1,2
316.38,2064,2
333.97,2069,2
293.05,2133.8,2
346.93,2060.3,2
331.08,2149.2,2
317.06,2268.9,2
300.76,2049.8,2
272.45,2163.9,2
235.86,1432,2
500,1500,2
170.34,1989.8,2
343.76,1989,2
477.44,1795.4,2
579.32,1757.5,2
308.7,1970.7,2
513.13,1810,2
317.44,1981.8,2
432.8,1894.9,2
177.64,2182,2
433.17,2044,2
282.95,2191.4,2
295.78,2006.7,2
321.91,2052.1,2
283.07,2120.9,2
374.81,2065.4,2
472.08,1926.4,2
385.88,2017,2
198.42,1430.2,2
401.84,2074,2
204.55,2144.6,2
312.65,2039.8,2
600.7,1678.9,2
210.26,1987.3,2
335.49,2127.8,2
365.74,1945,2
278.99,2064.6,2
356.09,1907,2
316.37,2168.4,2
282.52,1964.7,2
443.6,1742.6,2
200.44,2275.3,2
401.91,2077.9,2
307.2,2253.3,2
369.87,2103.2,2
506.97,1827.6,2
428.14,2022.7,2
351.41,2265.4,2
306.26,2132.6,2
336.81,1859.9,2
345.87,2142.2,2
244.51,2087.9,2
296.22,2095,2
315.05,2070.4,2
378.45,2145.4,2
329.69,2015.6,2
263.84,2113.5,2
484.08,1708.5,2
377.28,1705.3,2
338.04,2235.3,2
619.24,1789.3,2
295.37,2313.2,2
307,2143.4,2
602.12,1631.3,2
323.38,2045.2,2
345.73,1157,2
347.86,1934.4,2
313.98,2168.9,2
303.69,2001.4,2
272.19,2138,2
339.38,1999.3,2
306.06,2079.2,2
286.05,1987.9,2
267.91,2080.5,2
335.69,2289,2
304.19,2137.6,2
228.5,2286.5,2
334.59,2177.2,2
374.34,1982,2
326.73,2221.9,2
296.05,2245.6,2
417.1,1988.6,2
270.31,2156.7,2
324.3,2085.3,2
552.72,1671.8,2
347.3,2020.1,2
305.86,2162.7,2
339.38,1999.3,2
479.26,1938.8,2
393.27,2151.5,2
304.08,2160.1,2
280.28,2177.3,2
266.2,2185.7,2
382.75,2076.1,2
316.2,2044.2,2
290.66,2147.5,2
463.92,1816.7,2
338.52,2047.5,2
236.68,1993.4,2
335.31,1988.4,2
432.26,1786.8,2
359.45,2266.1,2
274.46,1961.2,2
403.73,1775.2,2
327.77,2083.1,2
311.6,2320.4,2
332.18,2104.2,2
441.35,1835.3,2
314.55,2055.7,2
222.27,2153,2
382.91,2063.8,2
303.99,1927.9,2
543.56,1805.5,2
324.31,2147.8,2
418.76,2326.5,2
315.17,2293.9,2
168.19,2151,2
351.15,2032.1,2
272.52,2406.7,2
278.95,2182.6,2
415.87,2219.8,2
285.7,2098.2,2
305.58,2086.4,2
441.97,1838.2,2
539.52,1795.3,2
251.5,2334,2
338.04,2235.3,2
265.09,2209.3,2
356.53,2180.7,2
342.7,2173.2,2
255.08,1920.7,2
418.35,2150.4,2
388.85,2089.2,2
295.37,2103.2,2
307.15,2124.3,2
471.06,1844.5,2
365.79,1512.3,2
262.5,2136.3,2
363.13,2021.1,2
318.19,2208.4,2
322.5,2119,2
319.74,2052.6,2
297.57,2088.1,2
330.15,2172.7,2
293.14,2218.1,2
366.48,2020,2
358.25,1707.3,2
381.89,1986.6,2
369.65,2256.3,2
293.29,1176.3,2
261.89,2238.9,2
340.46,2263.9,2
315.41,2119.6,2
178.77,2346.6,2
441.82,1833.2,2
338.82,2118.2,2
468.86,2013.8,2
308.71,2133.6,2
311.32,2173.2,2
239.67,2110,2
257.54,2130.3,2
330.98,2062.3,2
364.35,2064.6,2
319.84,1778.1,2
337.29,1157.9,2
329.31,2069.5,2
215.39,2012.8,2
303.27,2133.3,2
301.86,2188,2
404.9,1953,2
295.18,2049.8,2
478.04,1641.9,2
443.5,1669.1,2
243.9,2112.7,2
174.23,2382.8,2
266.26,2201.7,2
312.89,2097.4,2
311.05,2145.8,2
346.49,2203.8,2
509.18,1852.8,2
374.34,1982,2
177.3,2178.3,2
272.68,2089.5,2
319.6,2367.5,2
448.59,1726.7,2
355.52,1980,2
351.16,1444,2
194.05,1912.5,2
270.44,2266,2
372.52,2114.2,2
435.71,2169.2,2
351.21,1874.4,2
242.62,2074.4,2
288.27,2264.8,2
331.14,2260.3,2
328.62,2155.6,2
247.16,2099.4,2
288.65,2258.7,2
373.34,2029,2
301.22,2138.8,2
408.14,1949.2,2
268.24,2217.9,2
363.93,1823.6,2
421.09,1863.6,2
403.98,2136.8,2
288.48,2149.6,2
350.01,2110.4,2
325.52,2107.2,2
304.93,2295.1,2
289.54,2179.4,2
346.74,1765,2
342.15,2194.4,2
321.72,2136.2,2
382.75,1676.5,2
391.62,2009.4,2
325.67,2058.3,2
278.56,2130.2,2
334.27,2012.1,2
341.5,2269.3,2
363.13,2021.1,2
287.19,2216.4,2
314.29,2221.5,2
356.35,2309.6,2
363.64,1995,2
273.13,2178.8,2
235.95,2256.7,2
221.76,2245.1,2
512.74,1844.1,2
446.87,1941.3,2
317.35,2021,2
284.23,2082.7,2
329.08,1441,2
305.53,2150,2
333.31,2356.4,2
313.19,2177.6,2
514.68,1923.8,2
403.84,1924.9,2
321.08,2179.7,2
315.76,2223.2,2
362.15,2149.9,2
349.76,2070.5,2
437.96,1986.1,2
301.58,1431,2
325.65,1879.4,2
367.24,2025,2
286.17,2166.2,2
282.63,1972.9,2
356.09,1907,2
301.82,2044.3,2
305.76,2086,2
342.72,2131.9,2
263.29,2090.8,2
340.66,2014.5,2
383.5,2245.5,2
284.23,2082.7,2
438.67,1741.1,2
284.23,2082.7,2
241.53,2132.3,2
287.16,2099.1,2
302.19,2059.4,2
197.58,1948.7,2
394.93,2123.7,2
284.35,2301.3,2
339.84,2115.1,2
283.34,2212.5,2
387.32,1990.4,2
281.23,2227,2
269.52,2042.3,2
288.09,2087.6,2
316.2,2044.2,2
326.89,1640.5,2
303.97,2130.7,2
361.72,2204.4,2
276.21,1562.9,2
530.48,1964.5,2
318.82,2187.6,2
461.24,1814.4,2
273.44,2107.4,2
266.33,2172.6,2
363.68,2063.9,2
300.32,2395.1,2
276.82,2144.4,2
382.98,2076.4,2
457.84,2007.7,2
273.14,2010.8,2
317.9,1935.6,2
282.34,1974.3,2
516.14,1847.2,2
254.25,2190,2
353.77,2268.1,2
407.64,1930.1,2
313.69,1906.3,2
305.08,2072.1,2
469.93,1769.8,2
329.44,2071.9,2
388.05,2166.9,2
304.9,2149,2
312.44,1999.7,2
301.11,2059.8,2
277.39,2297,2
291.21,2104.5,2
407.96,1734.4,2
327.6,2185.3,2
335.65,2135,2
286.45,2130.1,2
287.53,1956.1,2
341.59,2089.6,2
281.79,2141.6,2
309.65,2122.5,2
372.03,1904.5,2
498.94,1782.8,2
327.65,2214.5,2
304.66,2161.8,2
320.22,2211.4,2
495.21,1899.1,2
443.27,1925,2
297.31,2178,2
311.94,917.35,3
304.47,700.94,3
339.1,901.75,3
500,1500,3
407.35,851.83,3
294.69,850.93,3
500,1500,3
311.75,1072.1,3
344.21,1048.4,3
316.22,836.68,3
716.29,1380.7,3
309.67,946.34,3
343.35,1047.1,3
597.83,1474.1,3
302.28,1004.5,3
340.25,809.27,3
319.41,1955.1,3
322.72,1234.3,3
304.79,1162.3,3
500,1500,3
356.41,908.41,3
374.22,1127,3
500,1500,3
393.89,1160.6,3
847.23,2648.2,3
337.07,1687.4,3
500,1500,3
379.08,2488,3
337.73,1128.7,3
437.42,1117.5,3
362.35,1418.9,3
357.49,727.06,3
311.28,1292.5,3
325.93,1415.4,3
387.61,989.04,3
211.42,572.78,3
360.11,1187.8,3
336.52,1027.9,3
931.9,1959.2,3
347.54,1068.9,3
316.5,1130.4,3
400.85,1355.9,3
344.65,952.61,3
346.31,953.26,3
283.62,1095.1,3
500,1500,3
349.79,950.77,3
342.6,1016.3,3
325.5,1013.6,3
880.36,2493.1,3
366.03,883.28,3
352.99,921.38,3
497.36,935.55,3
500,1500,3
360.27,1100.3,3
500,1500,3
815.09,2070.2,3
247.17,1744.6,3
368.16,2333.9,3
304.44,936.31,3
396.4,922.57,3
351.13,1080.7,3
500,1500,3
373.25,1224.8,3
500,1500,3
322.16,2282.8,3
399.52,1416.7,3
890.55,1894.9,3
344.29,1158.3,3
262.4,1207.2,3
349.7,935.02,3
314.17,1131.4,3
500,1500,3
299.33,706.2,3
342.85,1090.8,3
374.75,902.8,3
250.09,986.08,3
455.29,938.3,3
436.84,859.81,3
570.46,1240,3
500,1500,3
375.28,977.16,3
380.33,1104.1,3
717.71,1983.3,3
328.48,1777.1,3
500,1500,3
371.3,1226.1,3
361.38,1045.4,3
335.81,867.89,3
338.55,1039.6,3
458.87,1181,3
313.49,774.08,3
442.13,974.62,3
333.07,1178,3
370.22,855.74,3
367.69,1247.2,3
500,1500,3
295.78,757.89,3
500,1500,3
329.4,981.48,3
314.64,988.83,3
500,1500,3
447.23,1015.2,3
359.14,1089.1,3
421.76,877.19,3
500,1500,3
287.82,2026,3
372.31,1123.6,3
289.74,717.14,3
500,1500,3
500,1500,3
320.92,1084.1,3
378.62,1191.4,3
500,1500,3
331.48,898.22,3
299.21,1172.5,3
322.11,873.31,3
500,1500,3
361.72,1021,3
443.85,1431.8,3
385.76,968.21,3
865.02,2452.2,3
335.44,687.42,3
315.21,725.86,3
373.14,1083.1,3
371.3,1226.1,3
339.11,1000.8,3
226.24,554.51,3
335.09,1181.1,3
326.82,727.28,3
427.38,1006.4,3
365.37,1499,3
431.2,1073.8,3
542.55,1154.5,3
374.63,1501.6,3
921.18,2308,3
500,1500,3
321.94,771,3
500.26,911.1,3
318.7,1161.1,3
319.53,2354.8,3
286.46,890.5,3
348.24,1009.1,3
331.51,961.05,3
393.55,818.61,3
1075.8,2339.7,3
400.5,1544.5,3
293.25,1124.4,3
375.85,908.01,3
338.6,1117.1,3
354.08,1053.5,3
329.76,978.9,3
339.97,876.07,3
379.69,1045.6,3
500,1500,3
585.4,1222.6,3
351.59,1115,3
340.36,1056.6,3
500,1500,3
488.31,1535.9,3
401.49,1150.1,3
322.16,2282.8,3
314.61,1013.9,3
330.64,1041,3
447.37,1459,3
500,1500,3
359.48,1085.6,3
363.22,794.98,3
380.15,2270.4,3
334.58,1231.3,3
500,1500,3
398.05,1085.9,3
410.1,1054.4,3
382.46,1077.7,3
323,1300.8,3
1200.7,2355.3,3
500,1500,3
500,1500,3
171.04,1591.5,3
425.28,799.57,3
362.27,1003.1,3
332.48,622.33,3
500,1500,3
331.51,961.05,3
440.43,984,3
515.68,1121.4,3
500,1500,3
789.57,2494.3,3
232.9,1225.1,3
426.93,1165.3,3
373.86,950.09,3
931.9,1959.2,3
311.68,774.89,3
319.47,1559.9,3
500,1500,3
500,1500,3
377.92,976.8,3
500,1500,3
377.67,843.54,3
337.31,1002.9,3
500.15,1520.9,3
363.73,1095.3,3
500,1500,3
441.1,1026.7,3
363.22,794.98,3
430.44,1157.9,3
421.76,877.19,3
325.52,1622.5,3
339.97,876.07,3
336.24,1084.4,3
500,1500,3
444.79,1315.8,3
339.61,1080,3
315.21,725.86,3
502.02,1140.9,3
344.67,965.16,3
291.53,573.33,3
500,1500,3
285.9,988.93,3
454.32,987.63,3
198.63,1666.9,3
451.16,887.32,3
570.36,1173.5,3
291.65,1282.9,3
300.5,758.36,3
365.14,794.12,3
325.52,1622.5,3
331.52,890.92,3
500,1500,3
268.86,1247.4,3
366.27,1196.5,3
358.41,1664.2,3
381.09,858.68,3
501.25,893.52,3
323.05,1094.1,3
357.82,1054.3,3
330.64,1041,3
407.35,851.83,3
316.24,951.2,3
346.77,648.93,3
313.47,1345.7,3
341.33,1100.7,3
414.61,974.8,3
331.21,1049.2,3
301.05,1673.8,3
421.44,1139.4,3
362.25,1407.2,3
352.58,1101.2,3
388.31,1100.2,3
453.84,1428.3,3
1234.3,2430.5,3
433.8,1674,3
304.76,498.67,3
296.98,809.76,3
500,1500,3
366.58,1029.2,3
343.68,1211.5,3
322.48,1352.2,3
500,1500,3
320.85,851.44,3
359.49,1139.7,3
333.6,932.92,3
278.19,1306.8,3
500,1500,3
366.45,988.08,3
185.07,933.55,3
375.8,753.67,3
500,1500,3
308.84,875.35,3
375.19,937.01,3
328.68,894.68,3
368.74,1090,3
853.91,2324.2,3
528.36,1155.1,3
527.43,1165.4,3
319.29,896.43,3
500,1500,3
348.61,1053.4,3
338.5,1160.1,3
388.3,1131,3
277.54,1670.7,3
354.75,1165.2,3
345.57,1163.6,3
354.38,930.82,3
1086.3,1211,3
500,1500,3
519.56,1115.3,3
307.34,1367.6,3
495.96,1110.2,3
387.92,1040.8,3
333.38,1136,3
374.5,979.24,3
374.52,1109.7,3
323,1300.8,3
500,1500,3
335.09,1034.8,3
500,1500,3
1037.9,2350.4,3
328.68,894.68,3
330.64,1041,3
262.21,1198.4,3
335.09,1181.1,3
335.44,687.42,3
385.97,928.52,3
387.99,993.61,3
263.98,759.52,3
500,1500,3
315.76,1160.9,3
321.34,920.63,3
307,908.19,3
335.46,1017.9,3
337.62,1176,3
463.74,1011.5,3
596.97,1501.4,3
500,1500,3
375.45,911.83,3
301.23,1265.8,3
347.88,710.39,3
528.36,1155.1,3
453.78,821.53,3
317.6,883.88,3
319.66,1073.7,3
389.29,1233.2,3
500,1500,3
322.42,1132.6,3
591.91,1097.2,3
296.64,951.16,3
299.63,1359.7,3
361.65,1030.7,3
298.54,1173.7,3
500,1500,3
728.72,1223.2,3
336.24,1084.4,3
326.51,955.99,3
353.66,1208,3
297.23,751.4,3
360.54,884.95,3
530.97,1489.7,3
272.13,876.24,3
500,1500,3
365.11,1129,3
298.04,1034.3,3
319.66,739.62,3
387.1,1121.3,3
325.03,1280.3,3
500,1500,3
500,1500,3
379.86,976.42,3
342.96,1295.6,3
363.93,1083.9,3
